=====================================================================================
DANH SÁCH ẢNH NHIỄU (AdditiveGaussianNoise_d255) BỊ DỰ ĐOÁN SAI
Tổng số ảnh nhiễu tìm thấy: 7,003 ảnh
Tổng số trường hợp bị đoán sai: 2,033 ảnh
Tỷ lệ lỗi trên tập ảnh nhiễu này: 29.03%
=====================================================================================
[True: 08 | Hybric: 04 ( 49.0%) | Super: 07 ( 41.5%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00008/weather_rain_5_00008_019260.jpg
[True: 12 | Hybric: 02 (  7.8%) | Super: 02 ( 11.3%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00012/AdditiveGaussianNoise_255_00012_002239.jpg
[True: 12 | Hybric: 25 ( 28.1%) | Super: 13 ( 33.0%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00012/AdditiveGaussianNoise_255_00012_002248.jpg
[True: 12 | Hybric: 02 (  7.2%) | Super: 02 ( 16.0%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00012/AdditiveGaussianNoise_255_00012_002272.jpg
[True: 12 | Hybric: 38 ( 12.0%) | Super: 01 ( 34.2%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00012/AdditiveGaussianNoise_255_00012_002274.jpg
[True: 12 | Hybric: 35 ( 14.8%) | Super: 35 ( 85.8%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00012/AdditiveGaussianNoise_255_00012_002276.jpg
[True: 12 | Hybric: 11 ( 11.7%) | Super: 01 ( 17.5%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00012/AdditiveGaussianNoise_255_00012_002280.jpg
[True: 12 | Hybric: 13 ( 54.9%) | Super: 15 ( 26.5%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00012/AdditiveGaussianNoise_255_00012_002281.jpg
[True: 12 | Hybric: 01 ( 11.5%) | Super: 02 ( 15.0%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00012/AdditiveGaussianNoise_255_00012_002289.jpg
[True: 12 | Hybric: 02 ( 12.9%) | Super: 11 ( 17.0%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00012/AdditiveGaussianNoise_255_00012_002342.jpg
[True: 12 | Hybric: 01 ( 21.6%) | Super: 28 ( 20.0%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00012/AdditiveGaussianNoise_255_00012_002358.jpg
[True: 12 | Hybric: 05 ( 15.6%) | Super: 06 ( 23.8%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00012/AdditiveGaussianNoise_255_00012_002362.jpg
[True: 12 | Hybric: 15 ( 19.4%) | Super: 01 ( 16.9%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00012/AdditiveGaussianNoise_255_00012_002369.jpg
[True: 12 | Hybric: 11 ( 29.1%) | Super: 11 ( 23.1%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00012/AdditiveGaussianNoise_255_00012_002376.jpg
[True: 12 | Hybric: 01 ( 22.3%) | Super: 01 ( 32.9%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00012/AdditiveGaussianNoise_255_00012_002392.jpg
[True: 12 | Hybric: 01 ( 36.7%) | Super: 01 ( 49.4%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00012/AdditiveGaussianNoise_255_00012_002412.jpg
[True: 12 | Hybric: 13 (  9.4%) | Super: 13 ( 32.7%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00012/AdditiveGaussianNoise_255_00012_002448.jpg
[True: 12 | Hybric: 13 ( 37.3%) | Super: 02 ( 20.7%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00012/AdditiveGaussianNoise_255_00012_002481.jpg
[True: 12 | Hybric: 02 (  7.5%) | Super: 01 ( 11.0%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00012/AdditiveGaussianNoise_255_00012_002489.jpg
[True: 12 | Hybric: 25 ( 33.1%) | Super: 38 ( 27.1%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00012/AdditiveGaussianNoise_255_00012_002494.jpg
[True: 12 | Hybric: 02 (  7.3%) | Super: 01 (  9.4%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00012/AdditiveGaussianNoise_255_00012_002538.jpg
[True: 12 | Hybric: 02 (  7.9%) | Super: 02 (  8.7%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00012/AdditiveGaussianNoise_255_00012_002540.jpg
[True: 12 | Hybric: 06 ( 23.2%) | Super: 11 ( 37.2%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00012/AdditiveGaussianNoise_255_00012_002550.jpg
[True: 12 | Hybric: 01 ( 32.3%) | Super: 05 ( 23.5%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00012/AdditiveGaussianNoise_255_00012_002554.jpg
[True: 12 | Hybric: 13 ( 24.5%) | Super: 11 ( 26.8%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00012/AdditiveGaussianNoise_255_00012_002555.jpg
[True: 12 | Hybric: 01 ( 23.0%) | Super: 17 ( 21.5%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00012/AdditiveGaussianNoise_255_00012_002568.jpg
[True: 12 | Hybric: 02 ( 10.3%) | Super: 02 ( 25.8%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00012/AdditiveGaussianNoise_255_00012_002570.jpg
[True: 12 | Hybric: 01 ( 15.6%) | Super: 02 ( 22.1%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00012/AdditiveGaussianNoise_255_00012_002572.jpg
[True: 12 | Hybric: 02 ( 33.3%) | Super: 15 ( 20.9%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00012/AdditiveGaussianNoise_255_00012_002579.jpg
[True: 12 | Hybric: 01 ( 14.4%) | Super: 02 ( 16.2%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00012/AdditiveGaussianNoise_255_00012_002584.jpg
[True: 12 | Hybric: 01 ( 18.3%) | Super: 02 ( 26.6%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00012/AdditiveGaussianNoise_255_00012_002609.jpg
[True: 12 | Hybric: 02 (  7.4%) | Super: 01 (  7.2%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00012/AdditiveGaussianNoise_255_00012_002615.jpg
[True: 12 | Hybric: 04 ( 44.8%) | Super: 04 ( 70.0%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00012/AdditiveGaussianNoise_255_00012_002617.jpg
[True: 12 | Hybric: 25 ( 34.8%) | Super: 25 ( 50.9%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00012/AdditiveGaussianNoise_255_00012_002626.jpg
[True: 12 | Hybric: 02 (  7.2%) | Super: 02 (  9.9%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00012/AdditiveGaussianNoise_255_00012_002674.jpg
[True: 12 | Hybric: 01 ( 18.8%) | Super: 05 ( 32.4%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00012/AdditiveGaussianNoise_255_00012_002700.jpg
[True: 12 | Hybric: 07 ( 27.0%) | Super: 04 ( 57.9%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00012/AdditiveGaussianNoise_255_00012_002709.jpg
[True: 12 | Hybric: 02 (  8.9%) | Super: 01 ( 10.5%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00012/AdditiveGaussianNoise_255_00012_002710.jpg
[True: 12 | Hybric: 01 ( 15.7%) | Super: 01 ( 18.2%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00012/AdditiveGaussianNoise_255_00012_002715.jpg
[True: 12 | Hybric: 38 ( 26.1%) | Super: 05 ( 16.6%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00012/AdditiveGaussianNoise_255_00012_002716.jpg
[True: 12 | Hybric: 02 ( 11.9%) | Super: 01 ( 22.0%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00012/AdditiveGaussianNoise_255_00012_002726.jpg
[True: 12 | Hybric: 15 ( 38.3%) | Super: 15 ( 41.8%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00012/AdditiveGaussianNoise_255_00012_002727.jpg
[True: 12 | Hybric: 23 ( 30.2%) | Super: 19 ( 45.4%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00012/AdditiveGaussianNoise_d120_00012_003501.jpg
[True: 12 | Hybric: 09 ( 55.9%) | Super: 04 ( 46.8%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00012/AdditiveGaussianNoise_d120_00012_003518.jpg
[True: 12 | Hybric: 15 ( 32.7%) | Super: 14 ( 40.2%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00012/AdditiveGaussianNoise_d120_00012_003528.jpg
[True: 12 | Hybric: 38 ( 14.9%) | Super: 38 ( 17.0%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00012/AdditiveGaussianNoise_d120_00012_003562.jpg
[True: 12 | Hybric: 06 ( 15.5%) | Super: 06 ( 28.0%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00012/AdditiveGaussianNoise_d120_00012_003578.jpg
[True: 12 | Hybric: 01 ( 22.9%) | Super: 38 ( 16.6%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00012/AdditiveGaussianNoise_d120_00012_003591.jpg
[True: 12 | Hybric: 04 ( 38.3%) | Super: 04 ( 85.9%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00012/AdditiveGaussianNoise_d120_00012_003605.jpg
[True: 12 | Hybric: 02 ( 23.4%) | Super: 04 ( 43.0%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00012/AdditiveGaussianNoise_d120_00012_003607.jpg
[True: 12 | Hybric: 01 ( 55.3%) | Super: 06 ( 88.7%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00012/AdditiveGaussianNoise_d120_00012_003655.jpg
[True: 12 | Hybric: 02 ( 89.8%) | Super: 02 ( 56.9%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00012/AdditiveGaussianNoise_d120_00012_003667.jpg
[True: 12 | Hybric: 01 ( 17.4%) | Super: 01 ( 27.0%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00012/AdditiveGaussianNoise_d120_00012_003668.jpg
[True: 12 | Hybric: 05 ( 19.4%) | Super: 07 ( 16.7%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00012/AdditiveGaussianNoise_d120_00012_003676.jpg
[True: 12 | Hybric: 06 ( 27.7%) | Super: 04 ( 34.4%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00012/AdditiveGaussianNoise_d120_00012_003678.jpg
[True: 12 | Hybric: 32 ( 21.2%) | Super: 04 ( 21.1%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00012/AdditiveGaussianNoise_d120_00012_003717.jpg
[True: 12 | Hybric: 09 ( 36.6%) | Super: 33 ( 37.4%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00012/AdditiveGaussianNoise_d120_00012_003736.jpg
[True: 12 | Hybric: 04 ( 13.2%) | Super: 04 ( 15.9%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00012/AdditiveGaussianNoise_d120_00012_003756.jpg
[True: 12 | Hybric: 01 ( 79.0%) | Super: 06 ( 57.2%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00012/AdditiveGaussianNoise_d120_00012_003761.jpg
[True: 12 | Hybric: 05 ( 29.6%) | Super: 04 ( 59.5%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00012/AdditiveGaussianNoise_d120_00012_003792.jpg
[True: 12 | Hybric: 04 ( 36.5%) | Super: 04 ( 28.2%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00012/AdditiveGaussianNoise_d120_00012_003827.jpg
[True: 12 | Hybric: 04 ( 19.9%) | Super: 04 ( 27.3%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00012/AdditiveGaussianNoise_d120_00012_003846.jpg
[True: 12 | Hybric: 01 ( 19.4%) | Super: 06 ( 79.0%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00012/AdditiveGaussianNoise_d120_00012_003852.jpg
[True: 12 | Hybric: 18 ( 37.4%) | Super: 18 ( 62.9%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00012/AdditiveGaussianNoise_d120_00012_003884.jpg
[True: 12 | Hybric: 11 ( 14.9%) | Super: 06 ( 24.3%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00012/AdditiveGaussianNoise_d120_00012_003898.jpg
[True: 12 | Hybric: 38 ( 69.3%) | Super: 38 ( 91.4%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00012/AdditiveGaussianNoise_d120_00012_003930.jpg
[True: 12 | Hybric: 01 ( 15.0%) | Super: 23 ( 20.5%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00012/AdditiveGaussianNoise_d120_00012_003982.jpg
[True: 12 | Hybric: 10 ( 25.5%) | Super: 09 ( 37.1%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00012/AdditiveGaussianNoise_d120_00012_003997.jpg
[True: 12 | Hybric: 36 ( 11.3%) | Super: 38 ( 21.1%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00012/AdditiveGaussianNoise_d120_00012_004006.jpg
[True: 12 | Hybric: 10 ( 34.5%) | Super: 04 ( 16.0%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00012/AdditiveGaussianNoise_d120_00012_004008.jpg
[True: 12 | Hybric: 09 ( 40.9%) | Super: 08 ( 47.0%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00012/AdditiveGaussianNoise_d120_00012_004014.jpg
[True: 12 | Hybric: 02 ( 65.4%) | Super: 01 ( 35.8%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00012/AdditiveGaussianNoise_d120_00012_004032.jpg
[True: 12 | Hybric: 05 ( 46.8%) | Super: 42 ( 71.4%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00012/AdditiveGaussianNoise_d120_00012_004044.jpg
[True: 12 | Hybric: 01 ( 36.2%) | Super: 38 ( 33.5%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00012/AdditiveGaussianNoise_d120_00012_004071.jpg
[True: 12 | Hybric: 06 ( 29.6%) | Super: 06 ( 49.8%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00012/AdditiveGaussianNoise_d120_00012_004089.jpg
[True: 12 | Hybric: 13 ( 26.2%) | Super: 03 ( 33.4%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00012/AdditiveGaussianNoise_d120_00012_004093.jpg
[True: 12 | Hybric: 09 ( 25.6%) | Super: 07 ( 29.5%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00012/AdditiveGaussianNoise_d120_00012_004120.jpg
[True: 12 | Hybric: 10 ( 14.9%) | Super: 10 ( 38.5%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00012/AdditiveGaussianNoise_d120_00012_004128.jpg
[True: 12 | Hybric: 18 ( 29.0%) | Super: 18 ( 24.5%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00012/AdditiveGaussianNoise_d120_00012_004132.jpg
[True: 12 | Hybric: 25 ( 37.7%) | Super: 25 ( 29.1%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00012/AdditiveGaussianNoise_d255_00012_004141.jpg
[True: 12 | Hybric: 10 ( 11.8%) | Super: 25 ( 15.3%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00012/AdditiveGaussianNoise_d255_00012_004142.jpg
[True: 12 | Hybric: 35 ( 14.4%) | Super: 13 ( 29.2%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00012/AdditiveGaussianNoise_d255_00012_004144.jpg
[True: 12 | Hybric: 10 ( 47.2%) | Super: 10 ( 38.4%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00012/AdditiveGaussianNoise_d255_00012_004159.jpg
[True: 12 | Hybric: 10 ( 13.3%) | Super: 09 ( 19.4%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00012/AdditiveGaussianNoise_d255_00012_004162.jpg
[True: 12 | Hybric: 38 ( 11.4%) | Super: 25 ( 12.1%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00012/AdditiveGaussianNoise_d255_00012_004164.jpg
[True: 12 | Hybric: 18 ( 36.8%) | Super: 04 ( 13.4%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00012/AdditiveGaussianNoise_d255_00012_004171.jpg
[True: 12 | Hybric: 14 ( 15.6%) | Super: 35 (  9.0%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00012/AdditiveGaussianNoise_d255_00012_004172.jpg
[True: 12 | Hybric: 38 ( 36.5%) | Super: 04 ( 12.3%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00012/AdditiveGaussianNoise_d255_00012_004177.jpg
[True: 12 | Hybric: 10 ( 43.3%) | Super: 38 ( 13.1%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00012/AdditiveGaussianNoise_d255_00012_004178.jpg
[True: 12 | Hybric: 10 ( 21.9%) | Super: 04 ( 12.5%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00012/AdditiveGaussianNoise_d255_00012_004179.jpg
[True: 12 | Hybric: 13 ( 12.5%) | Super: 36 ( 15.8%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00012/AdditiveGaussianNoise_d255_00012_004181.jpg
[True: 12 | Hybric: 10 ( 35.0%) | Super: 10 ( 12.6%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00012/AdditiveGaussianNoise_d255_00012_004190.jpg
[True: 12 | Hybric: 38 ( 19.1%) | Super: 09 ( 17.6%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00012/AdditiveGaussianNoise_d255_00012_004201.jpg
[True: 12 | Hybric: 13 ( 15.3%) | Super: 13 ( 19.2%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00012/AdditiveGaussianNoise_d255_00012_004206.jpg
[True: 12 | Hybric: 10 ( 19.3%) | Super: 04 ( 13.2%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00012/AdditiveGaussianNoise_d255_00012_004209.jpg
[True: 12 | Hybric: 38 ( 31.0%) | Super: 38 ( 15.9%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00012/AdditiveGaussianNoise_d255_00012_004212.jpg
[True: 12 | Hybric: 02 ( 23.4%) | Super: 09 ( 26.3%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00012/AdditiveGaussianNoise_d255_00012_004220.jpg
[True: 12 | Hybric: 10 ( 45.6%) | Super: 10 ( 15.8%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00012/AdditiveGaussianNoise_d255_00012_004223.jpg
[True: 12 | Hybric: 10 ( 42.7%) | Super: 10 ( 21.9%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00012/AdditiveGaussianNoise_d255_00012_004235.jpg
[True: 12 | Hybric: 13 ( 19.0%) | Super: 13 ( 32.9%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00012/AdditiveGaussianNoise_d255_00012_004266.jpg
[True: 12 | Hybric: 10 ( 20.6%) | Super: 03 ( 60.0%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00012/AdditiveGaussianNoise_d255_00012_004273.jpg
[True: 12 | Hybric: 13 ( 14.3%) | Super: 13 ( 37.7%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00012/AdditiveGaussianNoise_d255_00012_004277.jpg
[True: 12 | Hybric: 42 ( 35.9%) | Super: 06 ( 37.3%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00012/AdditiveGaussianNoise_d255_00012_004280.jpg
[True: 12 | Hybric: 10 ( 49.2%) | Super: 10 ( 48.4%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00012/AdditiveGaussianNoise_d255_00012_004287.jpg
[True: 12 | Hybric: 10 ( 46.1%) | Super: 10 ( 22.2%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00012/AdditiveGaussianNoise_d255_00012_004292.jpg
[True: 12 | Hybric: 29 ( 19.9%) | Super: 28 ( 19.0%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00012/AdditiveGaussianNoise_d255_00012_004307.jpg
[True: 12 | Hybric: 10 ( 11.2%) | Super: 09 ( 10.1%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00012/AdditiveGaussianNoise_d255_00012_004312.jpg
[True: 12 | Hybric: 10 ( 17.1%) | Super: 04 ( 12.8%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00012/AdditiveGaussianNoise_d255_00012_004356.jpg
[True: 12 | Hybric: 02 ( 29.0%) | Super: 02 ( 21.9%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00012/AdditiveGaussianNoise_d255_00012_004376.jpg
[True: 12 | Hybric: 10 ( 21.3%) | Super: 38 ( 17.5%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00012/AdditiveGaussianNoise_d255_00012_004392.jpg
[True: 12 | Hybric: 18 ( 43.5%) | Super: 18 ( 12.5%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00012/AdditiveGaussianNoise_d255_00012_004399.jpg
[True: 12 | Hybric: 13 ( 24.6%) | Super: 13 ( 17.3%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00012/AdditiveGaussianNoise_d255_00012_004409.jpg
[True: 12 | Hybric: 10 ( 41.7%) | Super: 10 ( 14.4%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00012/AdditiveGaussianNoise_d255_00012_004418.jpg
[True: 12 | Hybric: 11 ( 17.9%) | Super: 15 ( 24.1%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00012/AdditiveGaussianNoise_d255_00012_004432.jpg
[True: 12 | Hybric: 10 ( 43.9%) | Super: 10 ( 10.3%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00012/AdditiveGaussianNoise_d255_00012_004437.jpg
[True: 12 | Hybric: 10 ( 21.2%) | Super: 38 ( 11.7%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00012/AdditiveGaussianNoise_d255_00012_004478.jpg
[True: 12 | Hybric: 31 ( 12.6%) | Super: 10 ( 11.1%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00012/AdditiveGaussianNoise_d255_00012_004486.jpg
[True: 12 | Hybric: 10 ( 36.6%) | Super: 10 ( 12.3%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00012/AdditiveGaussianNoise_d255_00012_004497.jpg
[True: 12 | Hybric: 38 ( 10.4%) | Super: 38 (  8.8%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00012/AdditiveGaussianNoise_d255_00012_004504.jpg
[True: 12 | Hybric: 18 ( 34.3%) | Super: 18 ( 15.8%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00012/AdditiveGaussianNoise_d255_00012_004519.jpg
[True: 12 | Hybric: 01 ( 49.1%) | Super: 02 ( 54.7%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00012/AdditiveGaussianNoise_d255_00012_004527.jpg
[True: 12 | Hybric: 10 ( 25.2%) | Super: 10 ( 14.4%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00012/AdditiveGaussianNoise_d255_00012_004531.jpg
[True: 12 | Hybric: 10 ( 16.6%) | Super: 03 ( 17.6%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00012/AdditiveGaussianNoise_d255_00012_004539.jpg
[True: 12 | Hybric: 01 ( 14.4%) | Super: 09 ( 13.7%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00012/AdditiveGaussianNoise_d255_00012_004540.jpg
[True: 12 | Hybric: 10 ( 19.4%) | Super: 10 ( 16.3%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00012/AdditiveGaussianNoise_d255_00012_004554.jpg
[True: 12 | Hybric: 38 ( 22.6%) | Super: 38 ( 23.7%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00012/AdditiveGaussianNoise_d255_00012_004555.jpg
[True: 12 | Hybric: 10 ( 45.3%) | Super: 10 ( 28.4%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00012/AdditiveGaussianNoise_d255_00012_004563.jpg
