=====================================================================================
DANH SÁCH ẢNH BỊ DỰ ĐOÁN NHẦM THÀNH CLASS 01 (FALSE POSITIVES)
Tổng số trường hợp bị nhầm: 761 ảnh
=====================================================================================

[True: 00 | Pred: 01 | Conf:  51.46%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00000/AdditiveGaussianNoise_255_00000_000182.jpg
[True: 02 | Pred: 01 | Conf:  36.62%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00002/weather_rain_7_00002_032954.jpg
[True: 02 | Pred: 01 | Conf:  65.51%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00002/weather_rain_7_00002_033030.jpg
[True: 03 | Pred: 01 | Conf:  38.47%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00003/AdditiveGaussianNoise_255_00003_001553.jpg
[True: 03 | Pred: 01 | Conf:  73.30%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00003/AdditiveGaussianNoise_255_00003_001595.jpg
[True: 03 | Pred: 01 | Conf:  16.89%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00003/AdditiveGaussianNoise_255_00003_001642.jpg
[True: 03 | Pred: 01 | Conf:  38.60%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00003/AdditiveGaussianNoise_255_00003_001682.jpg
[True: 03 | Pred: 01 | Conf:  38.25%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00003/AdditiveGaussianNoise_255_00003_001781.jpg
[True: 03 | Pred: 01 | Conf:  33.90%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00003/AdditiveGaussianNoise_d120_00003_002330.jpg
[True: 03 | Pred: 01 | Conf:  56.83%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00003/AdditiveGaussianNoise_d120_00003_002361.jpg
[True: 03 | Pred: 01 | Conf:  35.15%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00003/AdditiveGaussianNoise_d120_00003_002401.jpg
[True: 03 | Pred: 01 | Conf:  71.62%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00003/AdditiveGaussianNoise_d120_00003_002569.jpg
[True: 03 | Pred: 01 | Conf:  10.41%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00003/AdditiveGaussianNoise_d120_00003_002612.jpg
[True: 03 | Pred: 01 | Conf:  19.40%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00003/AdditiveGaussianNoise_d255_00003_002726.jpg
[True: 03 | Pred: 01 | Conf:  20.18%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00003/AdditiveGaussianNoise_d255_00003_003124.jpg
[True: 03 | Pred: 01 | Conf:  91.33%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00003/new_dark_d_100_00003_017467.jpg
[True: 03 | Pred: 01 | Conf:  67.35%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00003/new_dark_d_100_00003_017723.jpg
[True: 03 | Pred: 01 | Conf:  69.01%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00003/new_dark_d_100_00003_017737.jpg
[True: 03 | Pred: 01 | Conf:  41.23%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00003/new_dark_d_100_00003_017754.jpg
[True: 03 | Pred: 01 | Conf:  31.30%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00003/new_dark_d_100_00003_017789.jpg
[True: 03 | Pred: 01 | Conf:  95.58%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00003/new_dark_d_100_00003_017815.jpg
[True: 03 | Pred: 01 | Conf:  79.91%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00003/new_dark_d_100_00003_017829.jpg
[True: 03 | Pred: 01 | Conf:  63.66%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00003/new_dark_d_100_00003_017850.jpg
[True: 03 | Pred: 01 | Conf:  80.77%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00003/new_dark_d_100_00003_017853.jpg
[True: 03 | Pred: 01 | Conf:  46.39%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00003/new_dark_d_110_00003_017897.jpg
[True: 03 | Pred: 01 | Conf:  41.76%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00003/new_dark_d_110_00003_017917.jpg
[True: 03 | Pred: 01 | Conf:  95.23%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00003/new_dark_d_110_00003_018173.jpg
[True: 03 | Pred: 01 | Conf:  73.66%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00003/new_dark_d_110_00003_018196.jpg
[True: 03 | Pred: 01 | Conf:  74.36%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00003/new_dark_d_110_00003_018259.jpg
[True: 03 | Pred: 01 | Conf:  74.74%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00003/new_dark_d_110_00003_018300.jpg
[True: 03 | Pred: 01 | Conf:  37.57%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00003/new_dark_d_50_00003_015333.jpg
[True: 03 | Pred: 01 | Conf:  50.82%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00003/new_dark_d_70_00003_016417.jpg
[True: 03 | Pred: 01 | Conf:  88.06%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00003/new_dark_d_70_00003_016486.jpg
[True: 03 | Pred: 01 | Conf:  53.08%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00003/new_dark_d_80_00003_016530.jpg
[True: 03 | Pred: 01 | Conf:  38.94%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00003/new_dark_d_80_00003_016680.jpg
[True: 03 | Pred: 01 | Conf:  35.13%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00003/new_dark_d_80_00003_016771.jpg
[True: 03 | Pred: 01 | Conf:  68.34%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00003/new_dark_d_80_00003_016811.jpg
[True: 03 | Pred: 01 | Conf:  34.28%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00003/new_dark_d_80_00003_016880.jpg
[True: 03 | Pred: 01 | Conf:  71.85%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00003/weather_rain_5_00003_019272.jpg
[True: 03 | Pred: 01 | Conf:  54.56%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00003/weather_rain_7_00003_019683.jpg
[True: 03 | Pred: 01 | Conf:  93.62%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00003/weather_rain_7_00003_019722.jpg
[True: 03 | Pred: 01 | Conf:  44.49%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00003/weather_rain_7_00003_019902.jpg
[True: 03 | Pred: 01 | Conf:  43.18%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00003/weather_rain_7_00003_019978.jpg
[True: 04 | Pred: 01 | Conf:  72.09%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00004/AdditiveGaussianNoise_0_00004_000499.jpg
[True: 04 | Pred: 01 | Conf:  70.50%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00004/AdditiveGaussianNoise_120_00004_001418.jpg
[True: 04 | Pred: 01 | Conf:  25.61%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00004/AdditiveGaussianNoise_255_00004_002017.jpg
[True: 04 | Pred: 01 | Conf:  24.38%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00004/AdditiveGaussianNoise_255_00004_002025.jpg
[True: 04 | Pred: 01 | Conf:  24.10%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00004/AdditiveGaussianNoise_255_00004_002026.jpg
[True: 04 | Pred: 01 | Conf:  38.08%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00004/AdditiveGaussianNoise_255_00004_002058.jpg
[True: 04 | Pred: 01 | Conf:  24.72%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00004/AdditiveGaussianNoise_255_00004_002094.jpg
[True: 04 | Pred: 01 | Conf:  40.16%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00004/AdditiveGaussianNoise_255_00004_002151.jpg
[True: 04 | Pred: 01 | Conf:  25.67%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00004/AdditiveGaussianNoise_255_00004_002206.jpg
[True: 04 | Pred: 01 | Conf:  34.65%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00004/AdditiveGaussianNoise_255_00004_002313.jpg
[True: 04 | Pred: 01 | Conf:  46.63%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00004/AdditiveGaussianNoise_255_00004_002330.jpg
[True: 04 | Pred: 01 | Conf:  26.91%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00004/AdditiveGaussianNoise_255_00004_002356.jpg
[True: 04 | Pred: 01 | Conf:  41.16%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00004/AdditiveGaussianNoise_255_00004_002410.jpg
[True: 04 | Pred: 01 | Conf:  35.07%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00004/AdditiveGaussianNoise_255_00004_002459.jpg
[True: 04 | Pred: 01 | Conf:  21.50%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00004/AdditiveGaussianNoise_255_00004_002556.jpg
[True: 04 | Pred: 01 | Conf:  34.46%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00004/AdditiveGaussianNoise_255_00004_002634.jpg
[True: 04 | Pred: 01 | Conf:  57.27%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00004/AdditiveGaussianNoise_60_00004_001283.jpg
[True: 04 | Pred: 01 | Conf:   8.02%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00004/AdditiveGaussianNoise_d120_00004_003707.jpg
[True: 04 | Pred: 01 | Conf:  12.01%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00004/AdditiveGaussianNoise_d120_00004_003879.jpg
[True: 04 | Pred: 01 | Conf:  78.22%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00004/AdditiveGaussianNoise_d255_00004_003968.jpg
[True: 04 | Pred: 01 | Conf:  11.76%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00004/AdditiveGaussianNoise_d255_00004_004039.jpg
[True: 04 | Pred: 01 | Conf:   9.11%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00004/AdditiveGaussianNoise_d255_00004_004043.jpg
[True: 04 | Pred: 01 | Conf:  53.53%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00004/AdditiveGaussianNoise_d255_00004_004055.jpg
[True: 04 | Pred: 01 | Conf:   8.45%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00004/AdditiveGaussianNoise_d255_00004_004208.jpg
[True: 04 | Pred: 01 | Conf:  55.75%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00004/AdditiveGaussianNoise_d255_00004_004215.jpg
[True: 04 | Pred: 01 | Conf:  88.77%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00004/AdditiveGaussianNoise_d255_00004_004264.jpg
[True: 04 | Pred: 01 | Conf:  92.98%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00004/AdditiveGaussianNoise_d255_00004_004461.jpg
[True: 04 | Pred: 01 | Conf:  87.84%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00004/AdditiveGaussianNoise_d255_00004_004487.jpg
[True: 04 | Pred: 01 | Conf:  11.90%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00004/AdditiveGaussianNoise_d255_00004_004489.jpg
[True: 04 | Pred: 01 | Conf:  12.52%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00004/AdditiveGaussianNoise_d255_00004_004490.jpg
[True: 04 | Pred: 01 | Conf:  20.60%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00004/AdditiveGaussianNoise_d255_00004_004542.jpg
[True: 04 | Pred: 01 | Conf:  72.19%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00004/AdditiveGaussianNoise_d60_00004_002665.jpg
[True: 04 | Pred: 01 | Conf:  67.71%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00004/AdditiveGaussianNoise_d60_00004_002667.jpg
[True: 04 | Pred: 01 | Conf:  36.44%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00004/AdditiveGaussianNoise_d60_00004_002930.jpg
[True: 04 | Pred: 01 | Conf:  49.22%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00004/AdditiveGaussianNoise_d60_00004_002943.jpg
[True: 04 | Pred: 01 | Conf:  46.10%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00004/AdditiveGaussianNoise_d60_00004_003037.jpg
[True: 04 | Pred: 01 | Conf:  79.88%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00004/AdditiveGaussianNoise_d60_00004_003186.jpg
[True: 04 | Pred: 01 | Conf:  50.86%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00004/dark_0_4_00004_005923.jpg
[True: 04 | Pred: 01 | Conf:  90.90%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00004/new_20_00004_010952.jpg
[True: 04 | Pred: 01 | Conf:  55.28%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00004/new_80_00004_011951.jpg
[True: 04 | Pred: 01 | Conf:  83.69%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00004/new_80_00004_013080.jpg
[True: 04 | Pred: 01 | Conf:  90.90%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00004/new_80_00004_013508.jpg
[True: 04 | Pred: 01 | Conf:  78.17%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00004/new_dark_d_100_00004_025758.jpg
[True: 04 | Pred: 01 | Conf:  52.45%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00004/new_dark_d_110_00004_026357.jpg
[True: 04 | Pred: 01 | Conf:  43.45%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00004/new_dark_d_40_00004_021548.jpg
[True: 04 | Pred: 01 | Conf:  38.32%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00004/new_dark_d_50_00004_022161.jpg
[True: 04 | Pred: 01 | Conf:  54.48%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00004/new_dark_d_50_00004_022168.jpg
[True: 04 | Pred: 01 | Conf:  33.24%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00004/new_dark_d_50_00004_022303.jpg
[True: 04 | Pred: 01 | Conf:  48.44%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00004/new_dark_d_80_00004_024144.jpg
[True: 04 | Pred: 01 | Conf:  43.04%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00004/new_dark_d_80_00004_024234.jpg
[True: 04 | Pred: 01 | Conf:  43.96%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00004/new_dark_d_90_00004_024896.jpg
[True: 04 | Pred: 01 | Conf:  83.21%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00004/new_dark_d_90_00004_025098.jpg
[True: 04 | Pred: 01 | Conf:  79.12%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00004/new_dark_d_90_00004_025321.jpg
[True: 04 | Pred: 01 | Conf:  62.37%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00004/new_dark_d_90_00004_025326.jpg
[True: 04 | Pred: 01 | Conf:  61.74%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00004/weather_rain_1_00004_026764.jpg
[True: 04 | Pred: 01 | Conf:  62.27%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00004/weather_rain_3_00004_028027.jpg
[True: 04 | Pred: 01 | Conf:  42.12%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00004/weather_rain_3_00004_028033.jpg
[True: 04 | Pred: 01 | Conf:  44.18%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00004/weather_rain_7_00004_028843.jpg
[True: 05 | Pred: 01 | Conf:  82.68%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00005/AdditiveGaussianNoise_120_00005_001652.jpg
[True: 05 | Pred: 01 | Conf:  18.79%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00005/AdditiveGaussianNoise_255_00005_001892.jpg
[True: 05 | Pred: 01 | Conf:  20.07%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00005/AdditiveGaussianNoise_255_00005_001895.jpg
[True: 05 | Pred: 01 | Conf:  24.94%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00005/AdditiveGaussianNoise_255_00005_001896.jpg
[True: 05 | Pred: 01 | Conf:  38.94%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00005/AdditiveGaussianNoise_255_00005_001898.jpg
[True: 05 | Pred: 01 | Conf:  18.52%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00005/AdditiveGaussianNoise_255_00005_001906.jpg
[True: 05 | Pred: 01 | Conf:  16.53%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00005/AdditiveGaussianNoise_255_00005_001908.jpg
[True: 05 | Pred: 01 | Conf:  35.94%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00005/AdditiveGaussianNoise_255_00005_001911.jpg
[True: 05 | Pred: 01 | Conf:  21.29%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00005/AdditiveGaussianNoise_255_00005_001921.jpg
[True: 05 | Pred: 01 | Conf:  12.95%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00005/AdditiveGaussianNoise_255_00005_001937.jpg
[True: 05 | Pred: 01 | Conf:  12.47%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00005/AdditiveGaussianNoise_255_00005_001939.jpg
[True: 05 | Pred: 01 | Conf:  41.99%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00005/AdditiveGaussianNoise_255_00005_001943.jpg
[True: 05 | Pred: 01 | Conf:  18.18%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00005/AdditiveGaussianNoise_255_00005_001952.jpg
[True: 05 | Pred: 01 | Conf:  29.26%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00005/AdditiveGaussianNoise_255_00005_001956.jpg
[True: 05 | Pred: 01 | Conf:  29.37%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00005/AdditiveGaussianNoise_255_00005_001972.jpg
[True: 05 | Pred: 01 | Conf:  51.59%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00005/AdditiveGaussianNoise_255_00005_002006.jpg
[True: 05 | Pred: 01 | Conf:  11.48%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00005/AdditiveGaussianNoise_255_00005_002014.jpg
[True: 05 | Pred: 01 | Conf:  15.64%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00005/AdditiveGaussianNoise_255_00005_002022.jpg
[True: 05 | Pred: 01 | Conf:  33.50%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00005/AdditiveGaussianNoise_255_00005_002023.jpg
[True: 05 | Pred: 01 | Conf:  51.62%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00005/AdditiveGaussianNoise_255_00005_002024.jpg
[True: 05 | Pred: 01 | Conf:  11.08%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00005/AdditiveGaussianNoise_255_00005_002030.jpg
[True: 05 | Pred: 01 | Conf:  25.68%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00005/AdditiveGaussianNoise_255_00005_002039.jpg
[True: 05 | Pred: 01 | Conf:  23.87%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00005/AdditiveGaussianNoise_255_00005_002043.jpg
[True: 05 | Pred: 01 | Conf:  34.21%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00005/AdditiveGaussianNoise_255_00005_002055.jpg
[True: 05 | Pred: 01 | Conf:  17.00%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00005/AdditiveGaussianNoise_255_00005_002068.jpg
[True: 05 | Pred: 01 | Conf:  17.09%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00005/AdditiveGaussianNoise_255_00005_002073.jpg
[True: 05 | Pred: 01 | Conf:  32.19%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00005/AdditiveGaussianNoise_255_00005_002075.jpg
[True: 05 | Pred: 01 | Conf:  12.42%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00005/AdditiveGaussianNoise_255_00005_002077.jpg
[True: 05 | Pred: 01 | Conf:  13.20%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00005/AdditiveGaussianNoise_255_00005_002079.jpg
[True: 05 | Pred: 01 | Conf:  39.55%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00005/AdditiveGaussianNoise_255_00005_002082.jpg
[True: 05 | Pred: 01 | Conf:  16.06%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00005/AdditiveGaussianNoise_255_00005_002094.jpg
[True: 05 | Pred: 01 | Conf:  13.20%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00005/AdditiveGaussianNoise_255_00005_002099.jpg
[True: 05 | Pred: 01 | Conf:  12.03%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00005/AdditiveGaussianNoise_255_00005_002107.jpg
[True: 05 | Pred: 01 | Conf:  67.08%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00005/AdditiveGaussianNoise_255_00005_002108.jpg
[True: 05 | Pred: 01 | Conf:  12.31%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00005/AdditiveGaussianNoise_255_00005_002120.jpg
[True: 05 | Pred: 01 | Conf:  48.38%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00005/AdditiveGaussianNoise_255_00005_002144.jpg
[True: 05 | Pred: 01 | Conf:  10.30%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00005/AdditiveGaussianNoise_255_00005_002148.jpg
[True: 05 | Pred: 01 | Conf:  69.61%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00005/AdditiveGaussianNoise_255_00005_002155.jpg
[True: 05 | Pred: 01 | Conf:  44.96%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00005/AdditiveGaussianNoise_255_00005_002167.jpg
[True: 05 | Pred: 01 | Conf:  26.41%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00005/AdditiveGaussianNoise_255_00005_002172.jpg
[True: 05 | Pred: 01 | Conf:  34.02%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00005/AdditiveGaussianNoise_255_00005_002187.jpg
[True: 05 | Pred: 01 | Conf:  26.67%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00005/AdditiveGaussianNoise_255_00005_002189.jpg
[True: 05 | Pred: 01 | Conf:  32.87%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00005/AdditiveGaussianNoise_255_00005_002191.jpg
[True: 05 | Pred: 01 | Conf:  15.72%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00005/AdditiveGaussianNoise_255_00005_002204.jpg
[True: 05 | Pred: 01 | Conf:  45.90%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00005/AdditiveGaussianNoise_255_00005_002206.jpg
[True: 05 | Pred: 01 | Conf:  40.51%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00005/AdditiveGaussianNoise_255_00005_002212.jpg
[True: 05 | Pred: 01 | Conf:  10.55%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00005/AdditiveGaussianNoise_255_00005_002216.jpg
[True: 05 | Pred: 01 | Conf:  31.02%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00005/AdditiveGaussianNoise_255_00005_002217.jpg
[True: 05 | Pred: 01 | Conf:  47.93%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00005/AdditiveGaussianNoise_255_00005_002222.jpg
[True: 05 | Pred: 01 | Conf:  55.28%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00005/AdditiveGaussianNoise_255_00005_002245.jpg
