=====================================================================================
DANH SÁCH TẤT CẢ ẢNH BỊ DỰ ĐOÁN SAI TRÊN TOÀN BỘ DATASET
Tổng số ảnh trong dataset: 557,496 ảnh
Tổng số trường hợp bị đoán sai: 8,219 ảnh
Tỷ lệ lỗi (Error Rate): 1.47%
Độ chính xác (Accuracy): 98.53%
=====================================================================================
[True: 23 | Hybric: 30 ( 69.9%) | Super: 20 ( 53.5%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00023/weather_rain_5_00023_006501.jpg
[True: 29 | Hybric: 18 ( 57.1%) | Super: 18 ( 65.2%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00029/AdditiveGaussianNoise_255_00029_000356.jpg
[True: 29 | Hybric: 10 ( 27.4%) | Super: 25 ( 24.1%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00029/AdditiveGaussianNoise_d255_00029_000541.jpg
[True: 29 | Hybric: 18 ( 12.5%) | Super: 18 ( 33.1%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00029/AdditiveGaussianNoise_d255_00029_000548.jpg
[True: 29 | Hybric: 13 ( 10.6%) | Super: 25 ( 16.5%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00029/AdditiveGaussianNoise_d255_00029_000554.jpg
[True: 29 | Hybric: 18 ( 25.4%) | Super: 24 ( 28.9%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00029/AdditiveGaussianNoise_d255_00029_000560.jpg
[True: 29 | Hybric: 33 ( 11.5%) | Super: 25 ( 52.0%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00029/AdditiveGaussianNoise_d255_00029_000561.jpg
[True: 29 | Hybric: 10 ( 19.6%) | Super: 38 ( 16.9%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00029/AdditiveGaussianNoise_d255_00029_000575.jpg
[True: 29 | Hybric: 18 ( 14.9%) | Super: 18 ( 21.5%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00029/AdditiveGaussianNoise_d255_00029_000581.jpg
[True: 29 | Hybric: 28 ( 48.1%) | Super: 24 ( 23.5%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00029/AdditiveGaussianNoise_d255_00029_000584.jpg
[True: 29 | Hybric: 25 ( 21.7%) | Super: 25 ( 15.3%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00029/AdditiveGaussianNoise_d255_00029_000587.jpg
[True: 29 | Hybric: 24 ( 17.2%) | Super: 23 ( 19.7%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00029/AdditiveGaussianNoise_d255_00029_000593.jpg
[True: 29 | Hybric: 25 ( 20.0%) | Super: 25 ( 34.8%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00029/AdditiveGaussianNoise_d255_00029_000595.jpg
[True: 29 | Hybric: 10 ( 42.3%) | Super: 10 ( 15.0%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00029/AdditiveGaussianNoise_d255_00029_000600.jpg
[True: 29 | Hybric: 25 ( 16.4%) | Super: 38 ( 40.1%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00029/AdditiveGaussianNoise_d255_00029_000614.jpg
[True: 29 | Hybric: 38 ( 27.7%) | Super: 31 ( 26.9%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00029/AdditiveGaussianNoise_d255_00029_000617.jpg
[True: 29 | Hybric: 25 ( 20.5%) | Super: 18 ( 13.6%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00029/AdditiveGaussianNoise_d255_00029_000623.jpg
[True: 30 | Hybric: 31 ( 74.8%) | Super: 14 ( 28.5%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00030/AdditiveGaussianNoise_255_00030_000454.jpg
[True: 30 | Hybric: 12 (  7.1%) | Super: 12 (  7.9%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00030/AdditiveGaussianNoise_255_00030_000456.jpg
[True: 30 | Hybric: 12 (  7.2%) | Super: 25 ( 16.3%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00030/AdditiveGaussianNoise_255_00030_000458.jpg
[True: 30 | Hybric: 02 (  7.8%) | Super: 01 ( 10.9%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00030/AdditiveGaussianNoise_255_00030_000462.jpg
[True: 30 | Hybric: 12 (  8.6%) | Super: 01 (  8.9%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00030/AdditiveGaussianNoise_255_00030_000463.jpg
[True: 30 | Hybric: 11 ( 68.1%) | Super: 11 ( 80.4%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00030/AdditiveGaussianNoise_255_00030_000466.jpg
[True: 30 | Hybric: 02 (  6.7%) | Super: 01 (  7.4%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00030/AdditiveGaussianNoise_255_00030_000473.jpg
[True: 30 | Hybric: 12 (  7.1%) | Super: 01 (  8.0%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00030/AdditiveGaussianNoise_255_00030_000474.jpg
[True: 30 | Hybric: 02 (  7.2%) | Super: 01 (  7.6%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00030/AdditiveGaussianNoise_255_00030_000485.jpg
[True: 30 | Hybric: 12 (  6.6%) | Super: 01 ( 10.2%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00030/AdditiveGaussianNoise_255_00030_000490.jpg
[True: 30 | Hybric: 12 (  7.6%) | Super: 13 ( 11.1%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00030/AdditiveGaussianNoise_255_00030_000491.jpg
[True: 30 | Hybric: 02 (  8.9%) | Super: 01 ( 14.2%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00030/AdditiveGaussianNoise_255_00030_000496.jpg
[True: 30 | Hybric: 12 (  7.6%) | Super: 12 (  8.7%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00030/AdditiveGaussianNoise_255_00030_000506.jpg
[True: 30 | Hybric: 12 (  7.1%) | Super: 12 (  7.5%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00030/AdditiveGaussianNoise_255_00030_000507.jpg
[True: 30 | Hybric: 12 (  7.3%) | Super: 12 (  8.8%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00030/AdditiveGaussianNoise_255_00030_000511.jpg
[True: 30 | Hybric: 18 (  9.8%) | Super: 01 (  7.1%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00030/AdditiveGaussianNoise_255_00030_000513.jpg
[True: 30 | Hybric: 02 (  7.2%) | Super: 01 (  7.8%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00030/AdditiveGaussianNoise_255_00030_000514.jpg
[True: 30 | Hybric: 12 (  7.1%) | Super: 12 (  7.4%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00030/AdditiveGaussianNoise_255_00030_000515.jpg
[True: 30 | Hybric: 02 (  9.1%) | Super: 01 ( 11.8%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00030/AdditiveGaussianNoise_255_00030_000517.jpg
[True: 30 | Hybric: 12 (  7.9%) | Super: 01 (  9.5%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00030/AdditiveGaussianNoise_255_00030_000525.jpg
[True: 30 | Hybric: 12 (  7.1%) | Super: 38 ( 11.1%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00030/AdditiveGaussianNoise_255_00030_000529.jpg
[True: 30 | Hybric: 12 (  7.2%) | Super: 01 (  8.3%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00030/AdditiveGaussianNoise_255_00030_000535.jpg
[True: 30 | Hybric: 12 (  7.2%) | Super: 01 ( 14.0%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00030/AdditiveGaussianNoise_255_00030_000542.jpg
[True: 30 | Hybric: 31 ( 62.6%) | Super: 31 ( 74.4%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00030/AdditiveGaussianNoise_255_00030_000543.jpg
[True: 30 | Hybric: 25 ( 17.3%) | Super: 25 ( 39.8%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00030/AdditiveGaussianNoise_255_00030_000544.jpg
[True: 30 | Hybric: 12 (  7.2%) | Super: 12 (  7.9%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00030/AdditiveGaussianNoise_255_00030_000548.jpg
[True: 30 | Hybric: 02 (  7.1%) | Super: 01 (  9.4%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00030/AdditiveGaussianNoise_255_00030_000549.jpg
[True: 30 | Hybric: 25 ( 17.7%) | Super: 25 ( 20.0%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00030/AdditiveGaussianNoise_255_00030_000562.jpg
[True: 30 | Hybric: 12 (  6.9%) | Super: 01 (  8.1%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00030/AdditiveGaussianNoise_255_00030_000571.jpg
[True: 30 | Hybric: 13 (  6.6%) | Super: 01 (  8.4%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00030/AdditiveGaussianNoise_255_00030_000572.jpg
[True: 30 | Hybric: 28 ( 50.3%) | Super: 22 ( 28.9%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00030/AdditiveGaussianNoise_255_00030_000574.jpg
[True: 30 | Hybric: 12 (  7.0%) | Super: 38 ( 10.1%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00030/AdditiveGaussianNoise_255_00030_000575.jpg
[True: 30 | Hybric: 31 ( 61.2%) | Super: 24 ( 19.7%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00030/AdditiveGaussianNoise_255_00030_000588.jpg
[True: 30 | Hybric: 12 (  7.3%) | Super: 01 (  7.3%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00030/AdditiveGaussianNoise_255_00030_000589.jpg
[True: 30 | Hybric: 12 (  7.1%) | Super: 12 (  7.4%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00030/AdditiveGaussianNoise_255_00030_000591.jpg
[True: 30 | Hybric: 10 ( 14.9%) | Super: 18 ( 40.0%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00030/AdditiveGaussianNoise_d120_00030_000750.jpg
[True: 30 | Hybric: 04 ( 22.6%) | Super: 19 ( 22.8%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00030/AdditiveGaussianNoise_d120_00030_000751.jpg
[True: 30 | Hybric: 09 ( 32.4%) | Super: 09 ( 66.4%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00030/AdditiveGaussianNoise_d120_00030_000752.jpg
[True: 30 | Hybric: 13 ( 22.0%) | Super: 01 ( 11.7%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00030/AdditiveGaussianNoise_d120_00030_000754.jpg
[True: 30 | Hybric: 13 ( 20.7%) | Super: 13 ( 78.5%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00030/AdditiveGaussianNoise_d120_00030_000755.jpg
[True: 30 | Hybric: 23 ( 10.9%) | Super: 12 ( 11.6%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00030/AdditiveGaussianNoise_d120_00030_000759.jpg
[True: 30 | Hybric: 23 ( 80.3%) | Super: 26 ( 48.4%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00030/AdditiveGaussianNoise_d120_00030_000760.jpg
[True: 30 | Hybric: 26 ( 18.8%) | Super: 18 ( 27.6%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00030/AdditiveGaussianNoise_d120_00030_000761.jpg
[True: 30 | Hybric: 10 ( 15.7%) | Super: 25 ( 14.1%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00030/AdditiveGaussianNoise_d120_00030_000764.jpg
[True: 30 | Hybric: 21 ( 24.0%) | Super: 02 ( 32.6%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00030/AdditiveGaussianNoise_d120_00030_000765.jpg
[True: 30 | Hybric: 25 ( 15.5%) | Super: 13 ( 31.9%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00030/AdditiveGaussianNoise_d120_00030_000767.jpg
[True: 30 | Hybric: 23 ( 11.0%) | Super: 02 ( 28.9%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00030/AdditiveGaussianNoise_d120_00030_000769.jpg
[True: 30 | Hybric: 13 (  8.1%) | Super: 01 ( 19.4%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00030/AdditiveGaussianNoise_d120_00030_000770.jpg
[True: 30 | Hybric: 02 ( 14.9%) | Super: 09 (  9.1%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00030/AdditiveGaussianNoise_d120_00030_000771.jpg
[True: 30 | Hybric: 11 ( 18.1%) | Super: 18 ( 25.6%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00030/AdditiveGaussianNoise_d120_00030_000772.jpg
[True: 30 | Hybric: 10 ( 37.4%) | Super: 13 ( 12.6%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00030/AdditiveGaussianNoise_d120_00030_000775.jpg
[True: 30 | Hybric: 23 ( 57.3%) | Super: 23 ( 22.7%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00030/AdditiveGaussianNoise_d120_00030_000777.jpg
[True: 30 | Hybric: 09 ( 16.0%) | Super: 13 ( 23.0%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00030/AdditiveGaussianNoise_d120_00030_000778.jpg
[True: 30 | Hybric: 10 ( 27.0%) | Super: 12 ( 11.9%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00030/AdditiveGaussianNoise_d120_00030_000779.jpg
[True: 30 | Hybric: 23 ( 35.8%) | Super: 18 ( 53.1%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00030/AdditiveGaussianNoise_d120_00030_000780.jpg
[True: 30 | Hybric: 11 ( 70.1%) | Super: 11 ( 37.2%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00030/AdditiveGaussianNoise_d120_00030_000781.jpg
[True: 30 | Hybric: 02 ( 19.3%) | Super: 10 ( 17.5%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00030/AdditiveGaussianNoise_d120_00030_000782.jpg
[True: 30 | Hybric: 26 ( 35.2%) | Super: 21 ( 27.3%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00030/AdditiveGaussianNoise_d120_00030_000783.jpg
[True: 30 | Hybric: 10 ( 15.2%) | Super: 02 ( 13.6%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00030/AdditiveGaussianNoise_d120_00030_000784.jpg
[True: 30 | Hybric: 10 ( 23.4%) | Super: 10 ( 22.8%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00030/AdditiveGaussianNoise_d120_00030_000786.jpg
[True: 30 | Hybric: 11 ( 16.4%) | Super: 12 ( 47.3%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00030/AdditiveGaussianNoise_d120_00030_000787.jpg
[True: 30 | Hybric: 10 ( 45.0%) | Super: 22 ( 33.8%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00030/AdditiveGaussianNoise_d120_00030_000793.jpg
[True: 30 | Hybric: 26 ( 67.1%) | Super: 26 ( 29.3%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00030/AdditiveGaussianNoise_d120_00030_000794.jpg
[True: 30 | Hybric: 02 ( 10.0%) | Super: 02 ( 24.2%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00030/AdditiveGaussianNoise_d120_00030_000797.jpg
[True: 30 | Hybric: 25 ( 19.6%) | Super: 13 ( 15.3%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00030/AdditiveGaussianNoise_d120_00030_000798.jpg
[True: 30 | Hybric: 10 ( 28.2%) | Super: 04 ( 10.1%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00030/AdditiveGaussianNoise_d120_00030_000800.jpg
[True: 30 | Hybric: 11 ( 15.6%) | Super: 09 ( 11.9%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00030/AdditiveGaussianNoise_d120_00030_000801.jpg
[True: 30 | Hybric: 10 ( 16.9%) | Super: 38 ( 19.4%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00030/AdditiveGaussianNoise_d120_00030_000803.jpg
[True: 30 | Hybric: 19 ( 18.3%) | Super: 09 ( 54.1%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00030/AdditiveGaussianNoise_d120_00030_000808.jpg
[True: 30 | Hybric: 09 ( 37.9%) | Super: 09 ( 32.8%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00030/AdditiveGaussianNoise_d120_00030_000809.jpg
[True: 30 | Hybric: 01 ( 20.0%) | Super: 11 ( 23.2%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00030/AdditiveGaussianNoise_d120_00030_000810.jpg
[True: 30 | Hybric: 10 ( 25.6%) | Super: 18 (  9.2%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00030/AdditiveGaussianNoise_d120_00030_000812.jpg
[True: 30 | Hybric: 38 ( 24.2%) | Super: 09 ( 13.3%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00030/AdditiveGaussianNoise_d120_00030_000818.jpg
[True: 30 | Hybric: 26 ( 38.6%) | Super: 26 ( 36.8%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00030/AdditiveGaussianNoise_d120_00030_000821.jpg
[True: 30 | Hybric: 11 ( 82.6%) | Super: 18 ( 42.1%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00030/AdditiveGaussianNoise_d120_00030_000824.jpg
[True: 30 | Hybric: 10 ( 11.3%) | Super: 13 ( 18.6%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00030/AdditiveGaussianNoise_d120_00030_000827.jpg
[True: 30 | Hybric: 10 ( 41.2%) | Super: 10 ( 55.7%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00030/AdditiveGaussianNoise_d120_00030_000828.jpg
[True: 30 | Hybric: 31 ( 36.8%) | Super: 31 ( 43.6%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00030/AdditiveGaussianNoise_d120_00030_000830.jpg
[True: 30 | Hybric: 26 ( 20.2%) | Super: 18 ( 28.9%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00030/AdditiveGaussianNoise_d120_00030_000831.jpg
[True: 30 | Hybric: 10 ( 36.3%) | Super: 10 ( 23.3%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00030/AdditiveGaussianNoise_d120_00030_000833.jpg
[True: 30 | Hybric: 38 ( 17.8%) | Super: 18 ( 14.5%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00030/AdditiveGaussianNoise_d120_00030_000834.jpg
[True: 30 | Hybric: 26 (  7.2%) | Super: 02 ( 27.8%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00030/AdditiveGaussianNoise_d120_00030_000836.jpg
[True: 30 | Hybric: 10 ( 24.4%) | Super: 18 ( 23.8%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00030/AdditiveGaussianNoise_d120_00030_000840.jpg
[True: 30 | Hybric: 10 ( 17.9%) | Super: 10 ( 18.9%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00030/AdditiveGaussianNoise_d120_00030_000841.jpg
[True: 30 | Hybric: 11 ( 69.7%) | Super: 11 ( 44.5%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00030/AdditiveGaussianNoise_d120_00030_000847.jpg
[True: 30 | Hybric: 10 (  9.4%) | Super: 13 ( 10.9%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00030/AdditiveGaussianNoise_d120_00030_000850.jpg
[True: 30 | Hybric: 31 ( 16.8%) | Super: 02 ( 28.6%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00030/AdditiveGaussianNoise_d120_00030_000851.jpg
[True: 30 | Hybric: 14 ( 54.2%) | Super: 17 ( 22.5%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00030/AdditiveGaussianNoise_d120_00030_000852.jpg
[True: 30 | Hybric: 07 ( 18.8%) | Super: 04 ( 10.3%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00030/AdditiveGaussianNoise_d120_00030_000853.jpg
[True: 30 | Hybric: 10 ( 13.8%) | Super: 10 ( 49.6%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00030/AdditiveGaussianNoise_d120_00030_000854.jpg
[True: 30 | Hybric: 23 ( 44.6%) | Super: 23 ( 45.7%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00030/AdditiveGaussianNoise_d120_00030_000855.jpg
[True: 30 | Hybric: 25 ( 19.0%) | Super: 12 ( 64.5%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00030/AdditiveGaussianNoise_d120_00030_000856.jpg
[True: 30 | Hybric: 23 ( 10.3%) | Super: 27 ( 10.1%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00030/AdditiveGaussianNoise_d120_00030_000857.jpg
[True: 30 | Hybric: 11 ( 56.2%) | Super: 28 ( 73.7%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00030/AdditiveGaussianNoise_d120_00030_000858.jpg
[True: 30 | Hybric: 10 ( 22.5%) | Super: 10 ( 35.8%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00030/AdditiveGaussianNoise_d120_00030_000859.jpg
[True: 30 | Hybric: 01 ( 41.6%) | Super: 04 ( 21.9%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00030/AdditiveGaussianNoise_d120_00030_000860.jpg
[True: 30 | Hybric: 39 ( 20.6%) | Super: 13 ( 41.0%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00030/AdditiveGaussianNoise_d120_00030_000867.jpg
[True: 30 | Hybric: 02 ( 10.0%) | Super: 02 (  9.9%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00030/AdditiveGaussianNoise_d120_00030_000870.jpg
[True: 30 | Hybric: 23 ( 28.7%) | Super: 28 ( 19.2%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00030/AdditiveGaussianNoise_d120_00030_000874.jpg
[True: 30 | Hybric: 25 ( 16.9%) | Super: 04 ( 10.2%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00030/AdditiveGaussianNoise_d120_00030_000877.jpg
[True: 30 | Hybric: 21 ( 52.8%) | Super: 31 ( 38.4%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00030/AdditiveGaussianNoise_d120_00030_000878.jpg
[True: 30 | Hybric: 09 ( 19.7%) | Super: 09 ( 11.1%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00030/AdditiveGaussianNoise_d120_00030_000879.jpg
[True: 30 | Hybric: 10 ( 18.2%) | Super: 13 ( 11.0%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00030/AdditiveGaussianNoise_d120_00030_000880.jpg
[True: 30 | Hybric: 22 ( 30.6%) | Super: 11 ( 76.8%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00030/AdditiveGaussianNoise_d120_00030_000881.jpg
[True: 30 | Hybric: 23 ( 31.3%) | Super: 09 ( 13.1%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00030/AdditiveGaussianNoise_d120_00030_000883.jpg
[True: 30 | Hybric: 25 ( 27.3%) | Super: 11 ( 52.2%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00030/AdditiveGaussianNoise_d120_00030_000885.jpg
[True: 30 | Hybric: 10 ( 10.7%) | Super: 18 ( 14.0%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00030/AdditiveGaussianNoise_d120_00030_000890.jpg
[True: 30 | Hybric: 10 ( 21.5%) | Super: 02 (  8.6%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00030/AdditiveGaussianNoise_d120_00030_000892.jpg
[True: 30 | Hybric: 02 ( 17.0%) | Super: 09 ( 18.5%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00030/AdditiveGaussianNoise_d120_00030_000893.jpg
[True: 30 | Hybric: 12 ( 47.7%) | Super: 12 ( 31.0%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00030/AdditiveGaussianNoise_d120_00030_000894.jpg
